Iteration,Num_Features,Feature_Indices,Accuracy
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.7
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.6
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.6
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.7
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.2
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",70.9
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.6
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.2
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.3
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.1
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.9
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.4
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.5
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 39, 40, 41, 42, 45, 47, 48, 49]",73.9
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 40, 41, 42, 45, 47, 48, 49]",73.3
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 41, 42, 45, 47, 48, 49]",71.6
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 42, 45, 47, 48, 49]",74.0
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 45, 47, 48, 49]",71.8
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 47, 48, 49]",72.1
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 48, 49]",72.7
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 49]",73.1
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48]",72.6
19,31,"[3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.3
19,31,"[2, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.9
19,31,"[2, 3, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.0
19,31,"[2, 3, 4, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.3
19,31,"[2, 3, 4, 5, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.6
19,31,"[2, 3, 4, 5, 8, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.0
19,31,"[2, 3, 4, 5, 8, 9, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.3
19,31,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.9
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.9
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.1
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.6
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.0
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.9
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.3
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.0
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.4
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.8
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.6
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.1
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.1
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.6
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.2
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.7
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 39, 40, 41, 42, 45, 47, 48, 49]",73.9
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 40, 41, 42, 45, 47, 48, 49]",74.4
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 41, 42, 45, 47, 48, 49]",72.1
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 42, 45, 47, 48, 49]",74.7
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 45, 47, 48, 49]",73.1
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 47, 48, 49]",73.9
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 48, 49]",72.9
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 49]",74.3
19,31,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48]",71.5
20,30,"[3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.6
20,30,"[2, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.2
20,30,"[2, 3, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.7
20,30,"[2, 3, 4, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.5
20,30,"[2, 3, 4, 5, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.9
20,30,"[2, 3, 4, 5, 8, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.3
20,30,"[2, 3, 4, 5, 8, 9, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.7
20,30,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.2
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.7
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.2
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.5
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.4
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.3
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.2
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.0
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.9
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.5
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.1
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.8
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 39, 40, 41, 42, 45, 47, 48, 49]",74.5
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 40, 41, 42, 45, 47, 48, 49]",73.8
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 41, 42, 45, 47, 48, 49]",71.9
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 42, 45, 47, 48, 49]",74.1
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 45, 47, 48, 49]",74.3
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 47, 48, 49]",74.2
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 48, 49]",73.3
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 49]",73.6
20,30,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48]",72.2
21,29,"[3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.3
21,29,"[2, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.6
21,29,"[2, 3, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.5
21,29,"[2, 3, 4, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.3
21,29,"[2, 3, 4, 5, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.1
21,29,"[2, 3, 4, 5, 8, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.3
21,29,"[2, 3, 4, 5, 8, 9, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
21,29,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.7
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",70.7
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.4
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.1
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.3
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.6
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.2
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.8
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.9
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.4
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.8
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.8
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 39, 40, 41, 42, 45, 47, 48, 49]",73.6
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 40, 41, 42, 45, 47, 48, 49]",72.4
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 41, 42, 45, 47, 48, 49]",72.7
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 42, 45, 47, 48, 49]",73.7
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 45, 47, 48, 49]",73.9
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 47, 48, 49]",74.0
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 48, 49]",74.0
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 49]",73.4
21,29,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48]",72.4
22,28,"[3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.2
22,28,"[2, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.8
22,28,"[2, 3, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.6
22,28,"[2, 3, 4, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.8
22,28,"[2, 3, 4, 5, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.9
22,28,"[2, 3, 4, 5, 8, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.6
22,28,"[2, 3, 4, 5, 8, 9, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
22,28,"[2, 3, 4, 5, 8, 9, 10, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.0
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.8
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",75.1
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.3
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.1
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 26, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.0
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 28, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",74.0
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 29, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.0
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 30, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.4
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 31, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.3
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 34, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.1
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 36, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.0
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.7
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 39, 40, 41, 42, 45, 47, 48, 49]",73.4
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 40, 41, 42, 45, 47, 48, 49]",73.5
22,28,"[2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 38, 39, 41, 42, 45, 47, 48, 49]",73.9
